ville,pays,latitude,longitude,timestamp_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Nairobi,KE,-1.2921,36.8219,2026-06-24T17:00:00+00:00,1,108.11,0.0,0.35,50.62,0.12,2.66,4.19,0.47
Nairobi,KE,-1.2921,36.8219,2026-06-24T18:00:00+00:00,1,110.13,0.0,0.38,50.36,0.12,2.74,4.34,0.49
Nairobi,KE,-1.2921,36.8219,2026-06-24T19:00:00+00:00,1,111.4,0.0,0.41,49.71,0.13,2.77,4.43,0.51
Nairobi,KE,-1.2921,36.8219,2026-06-24T20:00:00+00:00,1,113.44,0.0,0.46,49.2,0.13,2.8,4.51,0.52
Nairobi,KE,-1.2921,36.8219,2026-06-24T21:00:00+00:00,1,114.44,0.0,0.5,48.88,0.13,2.77,4.5,0.51
Nairobi,KE,-1.2921,36.8219,2026-06-24T22:00:00+00:00,1,113.81,0.0,0.53,48.29,0.13,2.69,4.4,0.49
Nairobi,KE,-1.2921,36.8219,2026-06-24T23:00:00+00:00,1,112.03,0.0,0.54,47.67,0.13,2.56,4.24,0.47
Nairobi,KE,-1.2921,36.8219,2026-06-25T00:00:00+00:00,1,109.59,0.0,0.55,46.86,0.13,2.42,4.06,0.45
Nairobi,KE,-1.2921,36.8219,2026-06-25T01:00:00+00:00,1,107.71,0.0,0.55,45.81,0.13,2.34,3.94,0.41
Nairobi,KE,-1.2921,36.8219,2026-06-25T02:00:00+00:00,1,107.69,0.0,0.56,44.8,0.12,2.31,3.87,0.37
Nairobi,KE,-1.2921,36.8219,2026-06-25T03:00:00+00:00,1,108.17,0.0,0.56,44.16,0.12,2.28,3.83,0.35
Nairobi,KE,-1.2921,36.8219,2026-06-25T04:00:00+00:00,1,107.82,0.0,0.57,43.34,0.12,2.24,3.77,0.34
Nairobi,KE,-1.2921,36.8219,2026-06-25T05:00:00+00:00,1,107.79,0.02,0.59,43.01,0.12,2.2,3.77,0.35
Nairobi,KE,-1.2921,36.8219,2026-06-25T06:00:00+00:00,1,107.93,0.07,0.49,43.67,0.13,2.29,3.89,0.38
Nairobi,KE,-1.2921,36.8219,2026-06-25T07:00:00+00:00,1,103.64,0.05,0.3,46.03,0.14,2.29,3.78,0.42
Nairobi,KE,-1.2921,36.8219,2026-06-25T08:00:00+00:00,1,101.39,0.04,0.21,47.25,0.13,2.41,3.82,0.42
Nairobi,KE,-1.2921,36.8219,2026-06-25T09:00:00+00:00,1,100.54,0.03,0.16,47.97,0.13,2.59,3.99,0.42
Nairobi,KE,-1.2921,36.8219,2026-06-25T10:00:00+00:00,1,101.64,0.03,0.15,49.98,0.13,2.92,4.25,0.42
Nairobi,KE,-1.2921,36.8219,2026-06-25T11:00:00+00:00,1,104.59,0.03,0.15,52.04,0.12,3.38,4.68,0.42
Nairobi,KE,-1.2921,36.8219,2026-06-25T12:00:00+00:00,1,106.23,0.03,0.17,53.18,0.12,3.67,4.97,0.42
Nairobi,KE,-1.2921,36.8219,2026-06-25T13:00:00+00:00,1,108.81,0.03,0.19,54.95,0.12,3.94,5.28,0.43
Nairobi,KE,-1.2921,36.8219,2026-06-25T14:00:00+00:00,1,109.96,0.03,0.22,56.12,0.12,4.15,5.55,0.44
Nairobi,KE,-1.2921,36.8219,2026-06-25T15:00:00+00:00,1,110.4,0.02,0.26,57.02,0.12,4.24,5.72,0.44
Nairobi,KE,-1.2921,36.8219,2026-06-25T16:00:00+00:00,1,111.11,0.0,0.31,56.86,0.12,4.27,5.85,0.45
Nairobi,KE,-1.2921,36.8219,2026-06-25T17:00:00+00:00,1,112.41,0.0,0.33,56.15,0.12,4.35,6.04,0.46
Nairobi,KE,-1.2921,36.8219,2026-06-25T18:00:00+00:00,1,112.92,0.0,0.35,55.46,0.12,4.36,6.13,0.46
Nairobi,KE,-1.2921,36.8219,2026-06-25T19:00:00+00:00,1,111.6,0.0,0.35,54.37,0.12,4.21,5.99,0.43
Nairobi,KE,-1.2921,36.8219,2026-06-25T20:00:00+00:00,1,111.03,0.0,0.37,53.48,0.12,3.96,5.71,0.41
Nairobi,KE,-1.2921,36.8219,2026-06-25T21:00:00+00:00,1,110.62,0.0,0.38,52.84,0.12,3.73,5.42,0.38
Nairobi,KE,-1.2921,36.8219,2026-06-25T22:00:00+00:00,1,109.87,0.0,0.39,51.83,0.12,3.57,5.21,0.36
Nairobi,KE,-1.2921,36.8219,2026-06-25T23:00:00+00:00,1,109.73,0.0,0.4,50.74,0.12,3.44,5.05,0.34
Nairobi,KE,-1.2921,36.8219,2026-06-26T00:00:00+00:00,1,109.27,0.0,0.42,49.65,0.12,3.29,4.89,0.34
Nairobi,KE,-1.2921,36.8219,2026-06-26T01:00:00+00:00,1,108.74,0.0,0.43,48.55,0.12,3.23,4.84,0.33
Nairobi,KE,-1.2921,36.8219,2026-06-26T02:00:00+00:00,1,108.93,0.0,0.45,47.6,0.12,3.25,4.88,0.33
Nairobi,KE,-1.2921,36.8219,2026-06-26T03:00:00+00:00,1,108.8,0.0,0.46,47.19,0.12,3.3,4.94,0.33
Nairobi,KE,-1.2921,36.8219,2026-06-26T04:00:00+00:00,1,108.28,0.0,0.52,46.51,0.12,3.34,4.99,0.34
Nairobi,KE,-1.2921,36.8219,2026-06-26T05:00:00+00:00,1,109.81,0.05,0.56,46.64,0.12,3.47,5.24,0.34
Nairobi,KE,-1.2921,36.8219,2026-06-26T06:00:00+00:00,1,112.49,0.11,0.43,48.39,0.12,3.85,5.72,0.36
Nairobi,KE,-1.2921,36.8219,2026-06-26T07:00:00+00:00,1,104.21,0.05,0.2,53.89,0.13,3.79,5.71,0.44
Nairobi,KE,-1.2921,36.8219,2026-06-26T08:00:00+00:00,1,101.09,0.03,0.14,55.68,0.12,4.07,6.0,0.42
Nairobi,KE,-1.2921,36.8219,2026-06-26T09:00:00+00:00,1,99.53,0.03,0.12,56.79,0.12,4.48,6.45,0.41
Nairobi,KE,-1.2921,36.8219,2026-06-26T10:00:00+00:00,1,97.21,0.03,0.12,58.7,0.12,4.82,6.79,0.4
Nairobi,KE,-1.2921,36.8219,2026-06-26T11:00:00+00:00,2,95.92,0.03,0.13,60.4,0.11,5.19,7.13,0.39
Nairobi,KE,-1.2921,36.8219,2026-06-26T12:00:00+00:00,2,95.2,0.03,0.15,61.59,0.11,5.44,7.35,0.39
Nairobi,KE,-1.2921,36.8219,2026-06-26T13:00:00+00:00,2,95.14,0.03,0.17,63.51,0.1,5.66,7.57,0.4
Nairobi,KE,-1.2921,36.8219,2026-06-26T14:00:00+00:00,2,93.69,0.03,0.21,65.14,0.1,5.69,7.56,0.4
Nairobi,KE,-1.2921,36.8219,2026-06-26T15:00:00+00:00,2,91.68,0.02,0.26,66.16,0.1,5.54,7.37,0.39
Nairobi,KE,-1.2921,36.8219,2026-06-26T16:00:00+00:00,2,91.57,0.0,0.32,65.91,0.11,5.43,7.25,0.4
Nairobi,KE,-1.2921,36.8219,2026-06-26T17:00:00+00:00,2,92.96,0.0,0.37,64.32,0.12,5.4,7.25,0.42
Nairobi,KE,-1.2921,36.8219,2026-06-26T18:00:00+00:00,2,94.59,0.0,0.4,63.12,0.13,5.4,7.29,0.45
Nairobi,KE,-1.2921,36.8219,2026-06-26T19:00:00+00:00,2,95.27,0.0,0.42,61.45,0.13,5.31,7.24,0.46
Nairobi,KE,-1.2921,36.8219,2026-06-26T20:00:00+00:00,2,97.01,0.0,0.44,60.7,0.13,5.27,7.25,0.48
Nairobi,KE,-1.2921,36.8219,2026-06-26T21:00:00+00:00,2,99.08,0.0,0.46,60.14,0.14,5.24,7.29,0.49
Nairobi,KE,-1.2921,36.8219,2026-06-26T22:00:00+00:00,1,99.79,0.0,0.47,59.55,0.15,5.2,7.3,0.51
Nairobi,KE,-1.2921,36.8219,2026-06-26T23:00:00+00:00,1,100.26,0.0,0.47,59.1,0.15,5.12,7.31,0.51
Nairobi,KE,-1.2921,36.8219,2026-06-27T00:00:00+00:00,1,100.17,0.0,0.47,58.82,0.15,5.02,7.32,0.51
Nairobi,KE,-1.2921,36.8219,2026-06-27T01:00:00+00:00,1,99.33,0.0,0.46,57.84,0.15,4.93,7.26,0.47
Nairobi,KE,-1.2921,36.8219,2026-06-27T02:00:00+00:00,1,99.36,0.0,0.47,56.86,0.14,4.9,7.26,0.42
Nairobi,KE,-1.2921,36.8219,2026-06-27T03:00:00+00:00,1,98.73,0.0,0.46,56.4,0.13,4.85,7.23,0.38
Nairobi,KE,-1.2921,36.8219,2026-06-27T04:00:00+00:00,1,96.71,0.0,0.48,55.79,0.13,4.69,7.09,0.36
Nairobi,KE,-1.2921,36.8219,2026-06-27T05:00:00+00:00,1,95.69,0.03,0.5,55.93,0.13,4.54,6.96,0.36
Nairobi,KE,-1.2921,36.8219,2026-06-27T06:00:00+00:00,1,94.41,0.07,0.36,57.89,0.14,4.49,6.88,0.4
Nairobi,KE,-1.2921,36.8219,2026-06-27T07:00:00+00:00,2,86.98,0.04,0.18,62.73,0.14,4.17,6.43,0.42
Nairobi,KE,-1.2921,36.8219,2026-06-27T08:00:00+00:00,2,85.31,0.03,0.13,64.63,0.14,4.28,6.43,0.39
Nairobi,KE,-1.2921,36.8219,2026-06-27T09:00:00+00:00,2,86.0,0.03,0.12,66.09,0.14,4.61,6.69,0.39
Nairobi,KE,-1.2921,36.8219,2026-06-27T10:00:00+00:00,2,88.98,0.03,0.15,68.81,0.15,5.18,7.15,0.41
Nairobi,KE,-1.2921,36.8219,2026-06-27T11:00:00+00:00,2,97.23,0.04,0.22,71.33,0.17,6.24,8.13,0.5
Nairobi,KE,-1.2921,36.8219,2026-06-27T12:00:00+00:00,2,105.8,0.04,0.3,73.88,0.19,7.2,9.03,0.58
Nairobi,KE,-1.2921,36.8219,2026-06-27T13:00:00+00:00,2,118.47,0.05,0.41,77.59,0.22,8.53,10.35,0.69
Nairobi,KE,-1.2921,36.8219,2026-06-27T14:00:00+00:00,2,131.48,0.05,0.53,79.93,0.25,9.82,11.62,0.8
Nairobi,KE,-1.2921,36.8219,2026-06-27T15:00:00+00:00,2,136.45,0.02,0.63,80.64,0.26,10.26,12.05,0.85
Nairobi,KE,-1.2921,36.8219,2026-06-27T16:00:00+00:00,2,139.39,0.0,0.67,79.72,0.26,10.44,12.23,0.87
Nairobi,KE,-1.2921,36.8219,2026-06-27T17:00:00+00:00,2,137.91,0.0,0.66,77.48,0.25,10.2,12.03,0.84
Nairobi,KE,-1.2921,36.8219,2026-06-27T18:00:00+00:00,2,133.37,0.0,0.64,74.82,0.24,9.69,11.57,0.8
Nairobi,KE,-1.2921,36.8219,2026-06-27T19:00:00+00:00,2,126.61,0.0,0.59,71.53,0.21,8.97,10.89,0.73
Nairobi,KE,-1.2921,36.8219,2026-06-27T20:00:00+00:00,2,121.31,0.0,0.55,69.66,0.2,8.4,10.41,0.69
Nairobi,KE,-1.2921,36.8219,2026-06-27T21:00:00+00:00,2,117.03,0.0,0.51,68.35,0.18,7.93,10.02,0.66
Nairobi,KE,-1.2921,36.8219,2026-06-27T22:00:00+00:00,2,112.92,0.0,0.47,66.9,0.18,7.48,9.65,0.64
Nairobi,KE,-1.2921,36.8219,2026-06-27T23:00:00+00:00,2,109.79,0.0,0.44,65.67,0.17,7.11,9.34,0.62
Nairobi,KE,-1.2921,36.8219,2026-06-28T00:00:00+00:00,2,107.05,0.0,0.43,63.81,0.16,6.73,9.04,0.61
Nairobi,KE,-1.2921,36.8219,2026-06-28T01:00:00+00:00,2,104.66,0.0,0.43,61.41,0.16,6.35,8.69,0.59
Nairobi,KE,-1.2921,36.8219,2026-06-28T02:00:00+00:00,1,102.95,0.0,0.43,59.4,0.15,6.0,8.36,0.54
Nairobi,KE,-1.2921,36.8219,2026-06-28T03:00:00+00:00,1,101.23,0.0,0.43,58.04,0.15,5.66,8.01,0.48
Nairobi,KE,-1.2921,36.8219,2026-06-28T04:00:00+00:00,1,98.71,0.0,0.44,56.31,0.14,5.24,7.55,0.45
Nairobi,KE,-1.2921,36.8219,2026-06-28T05:00:00+00:00,1,96.65,0.02,0.45,55.87,0.14,4.84,7.12,0.46
Nairobi,KE,-1.2921,36.8219,2026-06-28T06:00:00+00:00,1,94.83,0.05,0.32,56.93,0.15,4.55,6.74,0.48
Nairobi,KE,-1.2921,36.8219,2026-06-28T07:00:00+00:00,1,93.38,0.04,0.18,59.75,0.15,4.41,6.46,0.49
Nairobi,KE,-1.2921,36.8219,2026-06-28T08:00:00+00:00,2,95.31,0.03,0.14,61.13,0.15,4.7,6.64,0.49
Nairobi,KE,-1.2921,36.8219,2026-06-28T09:00:00+00:00,2,99.39,0.03,0.13,62.22,0.16,5.3,7.19,0.51
Nairobi,KE,-1.2921,36.8219,2026-06-28T10:00:00+00:00,2,104.6,0.03,0.15,64.57,0.16,6.05,7.86,0.54
Nairobi,KE,-1.2921,36.8219,2026-06-28T11:00:00+00:00,2,110.11,0.03,0.18,66.05,0.18,6.85,8.6,0.59
Nairobi,KE,-1.2921,36.8219,2026-06-28T12:00:00+00:00,2,113.26,0.03,0.21,66.77,0.18,7.29,9.01,0.61
Nairobi,KE,-1.2921,36.8219,2026-06-28T13:00:00+00:00,2,118.23,0.03,0.26,68.13,0.18,7.73,9.48,0.65
Nairobi,KE,-1.2921,36.8219,2026-06-28T14:00:00+00:00,2,124.23,0.03,0.32,68.63,0.19,8.12,9.9,0.69
Nairobi,KE,-1.2921,36.8219,2026-06-28T15:00:00+00:00,2,128.4,0.02,0.38,68.46,0.19,8.28,10.1,0.72
Nairobi,KE,-1.2921,36.8219,2026-06-28T16:00:00+00:00,2,131.46,0.0,0.41,67.92,0.19,8.3,10.17,0.72
Nairobi,KE,-1.2921,36.8219,2026-06-28T17:00:00+00:00,2,131.06,0.0,0.42,66.6,0.19,8.19,10.12,0.71
Nairobi,KE,-1.2921,36.8219,2026-06-28T18:00:00+00:00,2,129.13,0.0,0.42,65.53,0.18,8.01,9.99,0.69
Nairobi,KE,-1.2921,36.8219,2026-06-28T19:00:00+00:00,2,125.94,0.0,0.42,63.51,0.17,7.65,9.68,0.65
Nairobi,KE,-1.2921,36.8219,2026-06-28T20:00:00+00:00,2,123.75,0.0,0.45,61.76,0.16,7.32,9.42,0.62
Nairobi,KE,-1.2921,36.8219,2026-06-28T21:00:00+00:00,2,121.55,0.0,0.47,60.38,0.15,7.03,9.21,0.6
Nairobi,KE,-1.2921,36.8219,2026-06-28T22:00:00+00:00,1,119.36,0.0,0.49,58.64,0.15,6.8,9.02,0.59
Nairobi,KE,-1.2921,36.8219,2026-06-28T23:00:00+00:00,1,117.83,0.0,0.5,57.44,0.15,6.61,8.88,0.57
Nairobi,KE,-1.2921,36.8219,2026-06-29T00:00:00+00:00,1,115.65,0.0,0.5,55.93,0.14,6.38,8.66,0.54
Nairobi,KE,-1.2921,36.8219,2026-06-29T01:00:00+00:00,1,113.42,0.0,0.51,53.99,0.14,6.11,8.37,0.5
Nairobi,KE,-1.2921,36.8219,2026-06-29T02:00:00+00:00,1,113.32,0.0,0.53,51.77,0.14,5.91,8.17,0.47
Nairobi,KE,-1.2921,36.8219,2026-06-29T03:00:00+00:00,1,114.29,0.0,0.56,49.78,0.14,5.75,8.01,0.46
Nairobi,KE,-1.2921,36.8219,2026-06-29T04:00:00+00:00,1,114.57,0.0,0.63,47.53,0.15,5.58,7.86,0.46
Nairobi,KE,-1.2921,36.8219,2026-06-29T05:00:00+00:00,1,115.97,0.04,0.69,45.97,0.16,5.5,7.83,0.47
Nairobi,KE,-1.2921,36.8219,2026-06-29T06:00:00+00:00,1,117.69,0.13,0.56,46.05,0.16,5.59,7.95,0.48
Nairobi,KE,-1.2921,36.8219,2026-06-29T07:00:00+00:00,1,106.14,0.05,0.26,51.26,0.17,4.91,7.13,0.53
Nairobi,KE,-1.2921,36.8219,2026-06-29T08:00:00+00:00,1,103.69,0.04,0.18,51.61,0.16,4.85,6.99,0.52
Nairobi,KE,-1.2921,36.8219,2026-06-29T09:00:00+00:00,1,102.22,0.03,0.15,51.41,0.16,4.92,6.98,0.5
Nairobi,KE,-1.2921,36.8219,2026-06-29T10:00:00+00:00,1,100.4,0.03,0.15,52.24,0.15,5.02,6.94,0.48
Nairobi,KE,-1.2921,36.8219,2026-06-29T11:00:00+00:00,1,100.79,0.03,0.15,52.87,0.15,5.32,7.13,0.47
Nairobi,KE,-1.2921,36.8219,2026-06-29T12:00:00+00:00,1,102.27,0.03,0.17,53.63,0.15,5.64,7.37,0.47
Nairobi,KE,-1.2921,36.8219,2026-06-29T13:00:00+00:00,1,107.42,0.04,0.21,56.05,0.15,6.12,7.86,0.5
Nairobi,KE,-1.2921,36.8219,2026-06-29T14:00:00+00:00,1,112.51,0.04,0.27,58.08,0.15,6.5,8.32,0.52
Nairobi,KE,-1.2921,36.8219,2026-06-29T15:00:00+00:00,1,115.37,0.02,0.35,59.23,0.15,6.49,8.47,0.52
Nairobi,KE,-1.2921,36.8219,2026-06-29T16:00:00+00:00,1,116.78,0.0,0.41,58.83,0.14,6.34,8.64,0.52
Nairobi,KE,-1.2921,36.8219,2026-06-29T17:00:00+00:00,1,117.45,0.0,0.43,57.2,0.14,6.22,8.84,0.52
Nairobi,KE,-1.2921,36.8219,2026-06-29T18:00:00+00:00,1,118.43,0.0,0.46,56.19,0.14,6.08,8.89,0.52
Nairobi,KE,-1.2921,36.8219,2026-06-29T19:00:00+00:00,1,117.72,0.0,0.47,54.83,0.13,5.78,8.75,0.51
Nairobi,KE,-1.2921,36.8219,2026-06-29T20:00:00+00:00,1,117.54,0.0,0.49,54.28,0.12,5.46,8.54,0.5
Nairobi,KE,-1.2921,36.8219,2026-06-29T21:00:00+00:00,1,116.71,0.0,0.49,53.28,0.12,5.15,8.19,0.48
Nairobi,KE,-1.2921,36.8219,2026-06-29T22:00:00+00:00,1,114.94,0.0,0.49,51.77,0.12,4.85,7.8,0.46
Nairobi,KE,-1.2921,36.8219,2026-06-29T23:00:00+00:00,1,113.58,0.0,0.49,50.13,0.12,4.56,7.44,0.45
Nairobi,KE,-1.2921,36.8219,2026-06-30T00:00:00+00:00,1,111.97,0.0,0.48,48.4,0.12,4.26,7.02,0.44
Nairobi,KE,-1.2921,36.8219,2026-06-30T01:00:00+00:00,1,110.1,0.0,0.48,46.39,0.13,3.94,6.57,0.43
Nairobi,KE,-1.2921,36.8219,2026-06-30T02:00:00+00:00,1,110.0,0.0,0.48,45.2,0.13,3.67,6.17,0.43
Nairobi,KE,-1.2921,36.8219,2026-06-30T03:00:00+00:00,1,110.54,0.0,0.48,44.28,0.13,3.46,5.85,0.43
Nairobi,KE,-1.2921,36.8219,2026-06-30T04:00:00+00:00,1,111.16,0.0,0.49,43.36,0.13,3.25,5.51,0.43
Nairobi,KE,-1.2921,36.8219,2026-06-30T05:00:00+00:00,1,113.56,0.0,0.55,42.75,0.13,3.12,5.25,0.43
Nairobi,KE,-1.2921,36.8219,2026-06-30T06:00:00+00:00,1,117.1,0.01,0.59,42.35,0.13,3.09,5.16,0.44
Nairobi,KE,-1.2921,36.8219,2026-06-30T07:00:00+00:00,1,117.27,0.03,0.5,42.84,0.14,2.99,4.98,0.46
Nairobi,KE,-1.2921,36.8219,2026-06-30T08:00:00+00:00,1,114.95,0.04,0.35,43.64,0.13,2.96,4.82,0.48
Nairobi,KE,-1.2921,36.8219,2026-06-30T09:00:00+00:00,1,113.13,0.03,0.25,44.64,0.13,3.05,4.76,0.48
Nairobi,KE,-1.2921,36.8219,2026-06-30T10:00:00+00:00,1,110.66,0.03,0.2,46.29,0.13,3.15,4.84,0.46
Nairobi,KE,-1.2921,36.8219,2026-06-30T11:00:00+00:00,1,108.12,0.03,0.2,47.37,0.12,3.34,5.32,0.43
Nairobi,KE,-1.2921,36.8219,2026-06-30T12:00:00+00:00,1,106.71,0.03,0.22,47.95,0.12,3.48,5.92,0.4
Nairobi,KE,-1.2921,36.8219,2026-06-30T13:00:00+00:00,1,107.48,0.03,0.23,49.4,0.12,3.73,6.77,0.38
Nairobi,KE,-1.2921,36.8219,2026-06-30T14:00:00+00:00,1,106.75,0.03,0.26,50.21,0.12,3.89,7.45,0.36
Nairobi,KE,-1.2921,36.8219,2026-06-30T15:00:00+00:00,1,105.71,0.02,0.3,50.61,0.12,3.87,7.76,0.34
Nairobi,KE,-1.2921,36.8219,2026-06-30T16:00:00+00:00,1,105.13,0.0,0.33,51.01,0.11,3.86,8.08,0.32
Nairobi,KE,-1.2921,36.8219,2026-06-30T17:00:00+00:00,1,105.71,0.0,0.34,51.89,0.12,4.01,8.67,0.33
Nairobi,KE,-1.2921,36.8219,2026-06-30T18:00:00+00:00,1,105.82,0.0,0.37,51.99,0.12,3.93,8.59,0.36
Nairobi,KE,-1.2921,36.8219,2026-06-30T19:00:00+00:00,1,105.12,0.0,0.41,51.4,0.12,3.71,8.1,0.4
Nairobi,KE,-1.2921,36.8219,2026-06-30T20:00:00+00:00,1,105.07,0.0,0.46,50.88,0.13,3.51,7.65,0.45
Nairobi,KE,-1.2921,36.8219,2026-06-30T21:00:00+00:00,1,104.7,0.0,0.51,50.46,0.13,3.4,7.38,0.48
Nairobi,KE,-1.2921,36.8219,2026-06-30T22:00:00+00:00,1,103.72,0.0,0.54,49.43,0.13,3.35,7.21,0.48
Nairobi,KE,-1.2921,36.8219,2026-06-30T23:00:00+00:00,1,104.23,0.0,0.56,48.41,0.13,3.38,7.16,0.46
Nairobi,KE,-1.2921,36.8219,2026-07-01T00:00:00+00:00,1,104.99,0.0,0.58,47.53,0.13,3.45,7.19,0.44
Nairobi,KE,-1.2921,36.8219,2026-07-01T01:00:00+00:00,1,105.68,0.0,0.59,46.58,0.13,3.52,7.25,0.42
Nairobi,KE,-1.2921,36.8219,2026-07-01T02:00:00+00:00,1,106.88,0.0,0.59,45.95,0.13,3.58,7.31,0.42
Nairobi,KE,-1.2921,36.8219,2026-07-01T03:00:00+00:00,1,107.76,0.0,0.59,45.45,0.13,3.61,7.32,0.41
Nairobi,KE,-1.2921,36.8219,2026-07-01T04:00:00+00:00,1,108.04,0.0,0.62,44.69,0.13,3.57,7.23,0.42
Nairobi,KE,-1.2921,36.8219,2026-07-01T05:00:00+00:00,1,109.42,0.0,0.69,44.27,0.13,3.53,7.14,0.43
Nairobi,KE,-1.2921,36.8219,2026-07-01T06:00:00+00:00,1,111.53,0.02,0.68,44.41,0.14,3.51,7.07,0.46
Nairobi,KE,-1.2921,36.8219,2026-07-01T07:00:00+00:00,1,105.25,0.02,0.45,46.33,0.15,3.06,6.29,0.53
Nairobi,KE,-1.2921,36.8219,2026-07-01T08:00:00+00:00,1,103.31,0.03,0.33,46.85,0.15,2.94,6.01,0.53
Nairobi,KE,-1.2921,36.8219,2026-07-01T09:00:00+00:00,1,102.43,0.02,0.24,47.65,0.15,2.97,5.95,0.51
Nairobi,KE,-1.2921,36.8219,2026-07-01T10:00:00+00:00,1,101.29,0.02,0.19,49.21,0.14,3.12,6.22,0.48
Nairobi,KE,-1.2921,36.8219,2026-07-01T11:00:00+00:00,1,99.09,0.03,0.18,50.37,0.13,3.53,7.18,0.42
Nairobi,KE,-1.2921,36.8219,2026-07-01T12:00:00+00:00,1,97.78,0.03,0.18,51.2,0.13,4.03,8.24,0.38
Nairobi,KE,-1.2921,36.8219,2026-07-01T13:00:00+00:00,1,98.41,0.03,0.19,52.77,0.12,4.56,9.3,0.36
Nairobi,KE,-1.2921,36.8219,2026-07-01T14:00:00+00:00,1,98.11,0.03,0.21,53.48,0.12,4.95,10.11,0.34
Nairobi,KE,-1.2921,36.8219,2026-07-01T15:00:00+00:00,1,97.98,0.02,0.25,53.88,0.12,5.11,10.54,0.33
Nairobi,KE,-1.2921,36.8219,2026-07-01T16:00:00+00:00,1,99.18,0.0,0.29,53.86,0.12,5.12,10.6,0.35
Nairobi,KE,-1.2921,36.8219,2026-07-01T17:00:00+00:00,1,101.17,0.0,0.31,53.66,0.13,5.04,10.28,0.39
Nairobi,KE,-1.2921,36.8219,2026-07-01T18:00:00+00:00,1,103.1,0.0,0.34,54.01,0.14,4.98,10.05,0.43
Nairobi,KE,-1.2921,36.8219,2026-07-01T19:00:00+00:00,1,103.84,0.0,0.36,53.43,0.14,4.88,9.86,0.46
Nairobi,KE,-1.2921,36.8219,2026-07-01T20:00:00+00:00,1,105.57,0.0,0.4,53.22,0.14,4.87,9.9,0.48
Nairobi,KE,-1.2921,36.8219,2026-07-01T21:00:00+00:00,1,106.9,0.0,0.45,52.63,0.15,4.83,9.83,0.5
Nairobi,KE,-1.2921,36.8219,2026-07-01T22:00:00+00:00,1,107.1,0.0,0.48,51.63,0.15,4.76,9.61,0.51
Nairobi,KE,-1.2921,36.8219,2026-07-01T23:00:00+00:00,1,108.04,0.0,0.51,50.83,0.15,4.71,9.38,0.51
Nairobi,KE,-1.2921,36.8219,2026-07-02T00:00:00+00:00,1,108.82,0.0,0.54,49.79,0.15,4.66,9.16,0.49
Nairobi,KE,-1.2921,36.8219,2026-07-02T01:00:00+00:00,1,110.73,0.0,0.59,47.91,0.16,4.61,8.87,0.5
Nairobi,KE,-1.2921,36.8219,2026-07-02T02:00:00+00:00,1,114.35,0.0,0.65,46.08,0.18,4.65,8.68,0.53
Nairobi,KE,-1.2921,36.8219,2026-07-02T03:00:00+00:00,1,117.01,0.0,0.7,44.55,0.2,4.69,8.55,0.55
Nairobi,KE,-1.2921,36.8219,2026-07-02T04:00:00+00:00,1,116.85,0.0,0.75,42.69,0.21,4.6,8.3,0.56
Nairobi,KE,-1.2921,36.8219,2026-07-02T05:00:00+00:00,1,116.3,0.02,0.82,41.69,0.22,4.46,8.06,0.58
Nairobi,KE,-1.2921,36.8219,2026-07-02T06:00:00+00:00,1,114.36,0.1,0.65,42.23,0.24,4.34,7.82,0.6
Nairobi,KE,-1.2921,36.8219,2026-07-02T07:00:00+00:00,1,106.55,0.07,0.31,46.57,0.22,4.09,7.38,0.63
Nairobi,KE,-1.2921,36.8219,2026-07-02T08:00:00+00:00,1,103.87,0.05,0.19,48.27,0.2,4.25,7.42,0.6
Nairobi,KE,-1.2921,36.8219,2026-07-02T09:00:00+00:00,1,103.8,0.04,0.15,49.06,0.19,4.66,7.74,0.59
Nairobi,KE,-1.2921,36.8219,2026-07-02T10:00:00+00:00,1,101.82,0.02,0.17,49.78,0.19,4.77,7.78,0.55
Nairobi,KE,-1.2921,36.8219,2026-07-02T11:00:00+00:00,1,98.66,0.02,0.18,50.49,0.17,4.85,8.17,0.5
Nairobi,KE,-1.2921,36.8219,2026-07-02T12:00:00+00:00,1,97.85,0.02,0.21,52.11,0.16,5.26,9.31,0.46
Nairobi,KE,-1.2921,36.8219,2026-07-02T13:00:00+00:00,1,99.28,0.02,0.24,55.35,0.14,5.98,11.17,0.41
Nairobi,KE,-1.2921,36.8219,2026-07-02T14:00:00+00:00,1,99.86,0.01,0.28,57.41,0.13,6.55,12.67,0.37
Nairobi,KE,-1.2921,36.8219,2026-07-02T15:00:00+00:00,1,100.52,0.0,0.32,58.12,0.13,6.76,13.3,0.35
Nairobi,KE,-1.2921,36.8219,2026-07-02T16:00:00+00:00,1,102.25,0.0,0.35,58.56,0.13,6.79,13.52,0.36
Nairobi,KE,-1.2921,36.8219,2026-07-02T17:00:00+00:00,1,104.52,0.0,0.38,58.08,0.13,6.62,13.12,0.39
Nairobi,KE,-1.2921,36.8219,2026-07-02T18:00:00+00:00,1,106.4,0.0,0.4,57.18,0.13,6.21,12.2,0.42
Nairobi,KE,-1.2921,36.8219,2026-07-02T19:00:00+00:00,1,107.06,0.0,0.41,55.85,0.13,5.65,11.09,0.45
Nairobi,KE,-1.2921,36.8219,2026-07-02T20:00:00+00:00,1,108.42,0.0,0.43,55.01,0.13,5.22,10.3,0.48
